"lncRNAs","Genes","Counts","listTotal","popHits","popTotal","foldEnrichment","hyperPValue","miRNAs","cor","corPValue","regSim","sppc"
"ENSG00000242125","ENSG00000006634","1","1","6","277","46.1666666666667","0.0216606498194944","hsa-miR-340-5p",0.303800234341362,6.71642409150931e-10,0.513449281640331,0.0153079934763783
"ENSG00000242125","ENSG00000164542","1","1","9","277","30.7777777777778","0.0324909747292418","hsa-miR-340-5p",0.26265885377553,9.51725206441925e-08,0.73354594768237,0.0123483990562381
"ENSG00000234912","ENSG00000111110","1","1","13","277","21.3076923076923","0.0469314079422382","hsa-miR-495-3p",0.20330310852886,3.13546975615827e-05,0.998917427007551,0.0227610900947879
"ENSG00000234912","ENSG00000106344","1","1","1","277","277","0.00361010830324893","hsa-miR-495-3p",0.344726906325302,2.11797909555307e-12,0.94310117871568,0.0209356092286292
"ENSG00000234912","ENSG00000170293","1","1","3","277","92.3333333333333","0.0108303249097472","hsa-miR-495-3p",0.201951293579395,3.51601045837414e-05,0.310248867139045,0.00220930177220408
"ENSG00000234912","ENSG00000189007","1","1","6","277","46.1666666666667","0.0216606498194944","hsa-miR-495-3p",0.595854116352128,2.21058545199548e-38,0.985711558108936,0.0118570859029453
"ENSG00000234912","ENSG00000131188","1","1","3","277","92.3333333333333","0.0108303249097472","hsa-miR-495-3p",0.172546017652845,0.000353609946377298,0.829565144539579,0.0163891024858063
"ENSG00000234912","ENSG00000120256","1","1","10","277","27.7","0.0361010830324907","hsa-miR-495-3p",0.128905874979975,0.00583921973419328,0.756180914292122,0.0146773242012694
"ENSG00000234912","ENSG00000163132","1","1","5","277","55.4","0.0180505415162453","hsa-miR-495-3p",0.200295091106443,4.04160649355077e-05,0.514675587317319,0.00658231013133223
"ENSG00000234912","ENSG00000127418","1","1","5","277","55.4","0.0180505415162453","hsa-miR-495-3p",0.0893558433461903,0.0405611494713153,0.947341526169175,0.0232854278314053
"ENSG00000233016","ENSG00000105464","1","1","6","277","46.1666666666667","0.0216606498194944","hsa-miR-342-3p",0.161550895984252,0.000767537667602385,0.937307888239455,0.00102467268047399
"ENSG00000234741","ENSG00000182199","1","2","3","277","46.1666666666667","0.0215821692042069","hsa-miR-485-5p",0.324695933929671,3.95411273150402e-11,0.881035607210297,0.0176087589993562
"ENSG00000234741","ENSG00000179041","1","2","1","277","138.5","0.00722021660649841","hsa-miR-485-5p",0.148817660677972,0.00177654784957663,0.971502024382844,0.01661452069986
"ENSG00000234741","ENSG00000092445","1","2","5","277","27.7","0.0358394809815309","hsa-miR-485-5p",0.150523863358675,0.00159329317133646,0.639839207896755,0.00776529071807464
"ENSG00000269821","ENSG00000103257","3","23","5","277","7.22608695652174","0.00451618264999382","hsa-miR-148b-3p,hsa-miR-152-3p,hsa-miR-148a-3p",0.182362864768698,0.000170059275139223,0.594842476896267,0.00777993237040594
"ENSG00000269821","ENSG00000101224","4","23","14","277","3.44099378881988","0.0208009970487983","hsa-miR-214-3p,hsa-miR-148b-3p,hsa-miR-152-3p,hsa-miR-148a-3p",0.108741776330191,0.0168067669449212,0.49794537901381,0.00601558952935053
