"","logFC","AveExpr","t","PValue","FDR","B","symbol","group"
"hsa-miR-30e-3p",1.09558195551596,11.8262891136335,4.9890631915253,9.15152097196539e-07,1.69472610591952e-06,4.81063704895724,"hsa-miR-30e-3p","miRNA"
"hsa-miR-191-3p",-2.080074362156,2.34951891759153,-4.98414104323447,9.37321952561526e-07,1.72866753546183e-06,4.93129847206124,"hsa-miR-191-3p","miRNA"
"hsa-miR-125a-3p",-2.10390146492348,1.02096810087337,-4.95224967275346,1.09405893468424e-06,2.00949600248126e-06,4.87035624569524,"hsa-miR-125a-3p","miRNA"
"hsa-miR-29a-3p",1.13989163320131,13.0134134459049,4.9483997513037,1.11461162419867e-06,2.03892370280245e-06,4.62110704355061,"hsa-miR-29a-3p","miRNA"
"hsa-miR-146a-5p",2.03763781226468,7.49755369920406,4.92030640804372,1.27629246327213e-06,2.32522918409903e-06,4.56044204021435,"hsa-miR-146a-5p","miRNA"
"hsa-miR-27a-5p",2.42570364352386,4.52152267075634,4.88978718309093,1.47756766969915e-06,2.68107036840571e-06,4.62170021030248,"hsa-miR-27a-5p","miRNA"
"hsa-miR-3677-3p",2.33616714598246,2.68701945163866,4.88610028289378,1.50386365073317e-06,2.71782587481897e-06,4.63584839866612,"hsa-miR-3677-3p","miRNA"
"hsa-miR-224-5p",2.30143849394928,6.09414016799297,4.84865177483994,1.79786238010823e-06,3.23615228419481e-06,4.34008006137993,"hsa-miR-224-5p","miRNA"
"hsa-miR-153-3p",2.56558773885713,1.26121349111141,4.79750428614327,2.29026213555581e-06,4.08975381349251e-06,4.23617846761435,"hsa-miR-153-3p","miRNA"
"hsa-miR-30a-5p",1.20595590918625,11.8981070523686,4.77627751935667,2.53073913048159e-06,4.50131465895935e-06,3.83465355990284,"hsa-miR-30a-5p","miRNA"
"hsa-miR-655-3p",1.80713066149339,0.709979286088234,4.77025007723763,2.60334450807717e-06,4.61222452218397e-06,4.11456588053202,"hsa-miR-655-3p","miRNA"
"hsa-miR-200b-3p",1.3112158744282,10.8434328454886,4.72079436047003,3.27979018606495e-06,5.78786503423226e-06,3.59958309734981,"hsa-miR-200b-3p","miRNA"
"hsa-miR-33b-5p",2.92851623823396,1.91618132420626,4.69898259279365,3.62924711347994e-06,6.37953594166395e-06,3.79736630010944,"hsa-miR-33b-5p","miRNA"
"hsa-miR-3653-3p",-1.91373625092145,2.20996391406116,-4.69587437635404,3.68187337538371e-06,6.44685999580805e-06,3.64617757624695,"hsa-miR-3653-3p","miRNA"
"hsa-miR-653-5p",3.19829763217504,1.95117019650856,4.68828547006669,3.81346730947371e-06,6.65139647001228e-06,3.75023622289198,"hsa-miR-653-5p","miRNA"
"hsa-miR-330-3p",-1.71318520194922,1.38093996936649,-4.65239838232366,4.4995335251797e-06,7.81772234104581e-06,3.52049950916549,"hsa-miR-330-3p","miRNA"
"hsa-miR-342-3p",-1.49930041614966,5.88896336601927,-4.63391310264352,4.89778034325937e-06,8.47692751717967e-06,3.23365844274973,"hsa-miR-342-3p","miRNA"
"hsa-miR-33a-3p",1.78708796924357,0.824482286967984,4.56992298471952,6.55496482653285e-06,1.13016634940222e-05,3.23658929425788,"hsa-miR-33a-3p","miRNA"
"hsa-miR-377-5p",-1.7910341479466,0.512285836674637,-4.52306883540453,8.09711952713371e-06,1.39072663633976e-05,3.0017799533366,"hsa-miR-377-5p","miRNA"
"hsa-miR-148b-5p",1.69171220552052,1.34321465780085,4.49595418440879,9.14276812994353e-06,1.56435196139718e-05,2.9205565726685,"hsa-miR-148b-5p","miRNA"
"hsa-miR-409-3p",-1.06144994800679,4.2865746797251,-4.4863973751369,9.54128441697475e-06,1.62635529834797e-05,2.64503099255344,"hsa-miR-409-3p","miRNA"
"hsa-miR-4668-3p",2.18367754834198,0.953980030668422,4.46096154434263,1.06847661965103e-05,1.81439425978477e-05,2.77317173467093,"hsa-miR-4668-3p","miRNA"
"hsa-miR-200b-5p",-1.23566364797025,6.2759394577254,-4.45240899483541,1.10979403582608e-05,1.87747111323961e-05,2.45260879834955,"hsa-miR-200b-5p","miRNA"
"hsa-miR-107",1.23772503699342,5.78651324314185,4.44872195440792,1.12807463080018e-05,1.90124937775311e-05,2.53026598892576,"hsa-miR-107","miRNA"
"hsa-miR-323a-3p",-1.58867737893444,1.68095433143635,-4.44770887121718,1.13314788583804e-05,1.90267368890716e-05,2.63364479496039,"hsa-miR-323a-3p","miRNA"
"hsa-miR-196b-5p",2.37728305163341,11.2705671112499,4.42748390218491,1.2391242899624e-05,2.0728844999371e-05,2.33756462406632,"hsa-miR-196b-5p","miRNA"
"hsa-miR-552-3p",3.89349128922914,5.30583046549277,4.42361018151085,1.26047754543301e-05,2.10079590905502e-05,2.60473746409341,"hsa-miR-552-3p","miRNA"
"hsa-miR-1266-5p",-1.91610835830436,3.49836467035174,-4.40960479495446,1.34065907047258e-05,2.22618664838621e-05,2.31848514164241,"hsa-miR-1266-5p","miRNA"
"hsa-miR-501-3p",-1.56120910082295,5.501629869238,-4.40690193672987,1.35668533487751e-05,2.24451617902529e-05,2.26306074639082,"hsa-miR-501-3p","miRNA"
"hsa-miR-106b-3p",-1.2181997860821,8.03159883783529,-4.35092682267264,1.73289181038242e-05,2.85641507205894e-05,2.01563049680513,"hsa-miR-106b-3p","miRNA"
"hsa-miR-4746-5p",-1.87026593159028,1.41203589750209,-4.29648493861946,2.19320317017837e-05,3.60197600941703e-05,2.00743279266952,"hsa-miR-4746-5p","miRNA"
"hsa-miR-185-3p",-1.51559645056433,1.80717499808268,-4.27654918759942,2.38933394678121e-05,3.90981918564199e-05,1.92132337901336,"hsa-miR-185-3p","miRNA"
"hsa-miR-214-3p",-1.88262008458767,2.22221916439751,-4.25906613959077,2.57502295817532e-05,4.19840699702498e-05,1.78289238952088,"hsa-miR-214-3p","miRNA"
"hsa-miR-576-5p",1.61053053094297,3.31948091371874,4.24697997848959,2.71136153264734e-05,4.40473895195416e-05,1.87540553575421,"hsa-miR-576-5p","miRNA"
"hsa-miR-369-5p",2.05488732653204,1.86288195377748,4.23777492816244,2.81979369673072e-05,4.56441425729792e-05,1.85491799549495,"hsa-miR-369-5p","miRNA"
