"","symbol","group","logFC","AveExpr","t","PValue","FDR","B"
"ENSG00000172915","NBEA","protein_coding",-2.79877293276315,0.451493591821323,-14.3768690308902,1.49110717710251e-38,3.22645117941802e-37,76.7633154499667
"ENSG00000161091","MFSD12","protein_coding",1.47245677092461,5.88960730793513,14.3718142171009,1.56649546811872e-38,3.38463496041628e-37,76.5460780798269
"ENSG00000108924","HLF","protein_coding",-2.15970010596813,0.948138740285718,-14.3709310545545,1.58005195919346e-38,3.40895635213471e-37,76.7065270271113
"ENSG00000213366","GSTM2","protein_coding",-1.69541165244093,1.79447690736036,-14.3679811243971,1.62618721347612e-38,3.50339344159056e-37,76.6419691622329
"ENSG00000106462","EZH2","protein_coding",1.31218325848198,5.06171436890135,14.3529933508309,1.88218273580583e-38,4.04901487810072e-37,76.4163524833179
"ENSG00000196584","XRCC2","protein_coding",2.13844557984951,2.90406790925161,14.3474617684864,1.9865017299663e-38,4.26723603500878e-37,76.54533372682
"ENSG00000137692","DCUN1D5","protein_coding",1.43683230572837,4.67989671656928,14.3430919815621,2.07297241216203e-38,4.44654082388793e-37,76.3671868280315
"ENSG00000072195","SPEG","protein_coding",-2.87823222703217,1.67298990531964,-14.3426958795039,2.08099379556373e-38,4.45729624824359e-37,76.3315360196312
"ENSG00000111364","DDX55","protein_coding",1.08016541139034,4.49517687988297,14.3209948983607,2.57120982146283e-38,5.4993466051547e-37,76.1382376376963
"ENSG00000120063","GNA13","protein_coding",-1.11851218769198,6.03127431187446,-14.3195626767204,2.60734712405341e-38,5.56860217186161e-37,76.0033271010264
"ENSG00000107282","APBA1","protein_coding",-1.66577996106651,2.26606322398795,-14.2957628287844,3.28769883736331e-38,7.01154995214373e-37,75.9021578239699
"ENSG00000137757","CASP5","protein_coding",-2.44197426613091,2.18089981847924,-14.2816216748266,3.77305734086638e-38,8.03509423941401e-37,75.7280157157734
"ENSG00000112118","MCM3","protein_coding",1.06277469639357,7.28999498935723,14.2747366102741,4.03461541969376e-38,8.57978045203744e-37,75.5623297029707
"ENSG00000197872","FAM49A","protein_coding",-1.89214897338665,1.98249211038208,-14.2632590665321,4.51145004646638e-38,9.56633942614087e-37,75.5952638483554
"ENSG00000120162","MOB3B","protein_coding",-1.64684455705743,4.90330082936258,-14.2627415861292,4.5342258835272e-38,9.60089943509146e-37,75.4531050464719
"ENSG00000189067","LITAF","protein_coding",-1.22961497723608,7.23364295261068,-14.2578402090656,4.75571914757255e-38,1.0055530557107e-36,75.4287990862074
"ENSG00000103494","RPGRIP1L","protein_coding",1.31758069450872,3.12134930977364,14.2493753146248,5.16395795255202e-38,1.09031602240351e-36,75.5726155227605
"ENSG00000169918","OTUD7A","protein_coding",-2.03408367625557,0.626127382513269,-14.2429689667253,5.49599515112753e-38,1.15877155234726e-36,75.5018068585118
"ENSG00000148335","NTMT1","protein_coding",1.14316828924066,4.80577491447929,14.2409416710112,5.60544084819338e-38,1.18016824221481e-36,75.3413650588854
"ENSG00000101361","NOP56","protein_coding",1.36981530044321,7.21479786777885,14.2394422522656,5.68778465370455e-38,1.19580629981856e-36,75.2210573680385
"ENSG00000155846","PPARGC1B","protein_coding",-1.39553981946343,4.16732359864554,-14.2259920036161,6.48253687808455e-38,1.36096546185509e-36,75.111434401765
"ENSG00000055211","GINM1","protein_coding",-1.05540254552399,4.90407008448699,-14.2156930686627,7.16515822215421e-38,1.50214957805898e-36,74.9981484425779
"ENSG00000115368","WDR75","protein_coding",1.0712601871012,5.44594342418362,14.2119283434886,7.43219702828556e-38,1.55373800216147e-36,74.9996607829929
"ENSG00000043039","BARX2","protein_coding",-2.99561552826777,1.8209491645496,-14.20876592878,7.66416884671187e-38,1.59997620628117e-36,75.0251900676731
"ENSG00000065534","MYLK","protein_coding",-3.1181607082303,6.11096903482805,-14.2076759262954,7.74578575020959e-38,1.61247242120234e-36,74.9589641591908
"ENSG00000135124","P2RX4","protein_coding",-1.39802917449638,5.30662049999198,-14.2077349118503,7.74134694115877e-38,1.61247242120234e-36,74.9181207572077
"ENSG00000117091","CD48","protein_coding",-2.19404948472552,2.6847086039724,-14.2055012073852,7.91122309089345e-38,1.64229900074542e-36,74.9678469107944
"ENSG00000180817","PPA1","protein_coding",1.21087782000886,8.2744590124602,14.199774481312,8.3639274186076e-38,1.73384800277765e-36,74.8453952796036
"ENSG00000100485","SOS2","protein_coding",-1.15706680198206,5.03703375342354,-14.1905610850627,9.14709785033495e-38,1.89355145722995e-36,74.7530696889481
"ENSG00000117758","STX12","protein_coding",-1.0938505002351,5.44406809102863,-14.1890686297496,9.28067234591715e-38,1.91852336835682e-36,74.7363618614332
"ENSG00000172794","RAB37","protein_coding",-1.78601885885293,1.9353522353324,-14.1864773571161,9.51722864189173e-38,1.9646847204752e-36,74.8701951736091
"ENSG00000068650","ATP11A","protein_coding",2.00521911990452,6.2301038396426,14.1777833924687,1.03557152580339e-37,2.13183904936915e-36,74.6737367415908
"ENSG00000166226","CCT2","protein_coding",1.02448433675598,7.75284087761472,14.1703265167324,1.11333418733505e-37,2.28874331826355e-36,74.5553426806018
"ENSG00000128573","FOXP2","protein_coding",-2.99814444754279,1.18993005135395,-14.1653394286198,1.16856451490761e-37,2.39895612741837e-36,74.6447154048473
"ENSG00000135912","TTLL4","protein_coding",1.11241595352536,5.03992201852105,14.1551206054097,1.2904176860325e-37,2.64544549687051e-36,74.4866931421846
"ENSG00000172661","WASHC2C","protein_coding",-1.10771930106614,4.57456650185665,-14.1536443169121,1.30903938341214e-37,2.67991460510148e-36,74.4037352060472
"ENSG00000197961","ZNF121","protein_coding",1.49256894950835,5.13862906324587,14.150053412161,1.35546107334113e-37,2.7711233143534e-36,74.4578913253821
"ENSG00000177192","PUS1","protein_coding",1.49282787720774,5.43095514377887,14.1437304689868,1.44122770956746e-37,2.94240731559351e-36,74.3735585592522
"ENSG00000159733","ZFYVE28","protein_coding",-1.4741771079516,3.48254421606406,-14.1114677744522,1.97072019071536e-37,4.01788372307883e-36,74.0354834088484
"ENSG00000183778","B3GALT5","protein_coding",-3.72894129355983,3.81504572559792,-14.1057008525864,2.08402970672087e-37,4.2372411952012e-36,73.9579565993517
"ENSG00000166391","MOGAT2","protein_coding",-3.83219875024755,3.57335709939502,-14.1046241837168,2.10589311607067e-37,4.27582846115062e-36,73.9503544453623
"ENSG00000112782","CLIC5","protein_coding",-2.21849140149262,5.57908303656986,-14.0974509831596,2.25751145872987e-37,4.57740558704434e-36,73.865222844757
"ENSG00000075568","TMEM131","protein_coding",-1.01588423162112,6.27692153056892,-14.0941811738408,2.33019094973691e-37,4.71831834112029e-36,73.8246630933328
"ENSG00000122707","RECK","protein_coding",-1.50156755624726,2.26238699470312,-14.0882794624401,2.46732845815353e-37,4.98918723148044e-36,73.9053157481396
"ENSG00000108852","MPP2","protein_coding",-2.00471171391905,0.396035051224306,-14.0823339605322,2.61362290719466e-37,5.2778090913405e-36,73.9656164970427
"ENSG00000100739","BDKRB1","protein_coding",-1.92355360616372,0.506280974469076,-14.0781398220906,2.7219971580664e-37,5.4891757655592e-36,73.9248328003812
"ENSG00000122778","KIAA1549","protein_coding",2.24785211053456,4.49683134162744,14.0773603785989,2.74262593112437e-37,5.52326108031596e-36,73.8802562197557
"ENSG00000133119","RFC3","protein_coding",1.79343052551475,4.98862370636713,14.0746901850388,2.81448458030424e-37,5.66028364304877e-36,73.7731979927612
"ENSG00000160746","ANO10","protein_coding",-1.15971501358406,5.44647780163324,-14.0691417400034,2.96986165536574e-37,5.96467336799878e-36,73.5786757533255
"ENSG00000175906","ARL4D","protein_coding",-1.95788763855558,1.07708464744854,-14.0640486299322,3.12000622972662e-37,6.24928815364973e-36,73.7466136153696
"ENSG00000184220","CMSS1","protein_coding",1.48760915819721,4.63729681779839,14.0638868442853,3.12489774226299e-37,6.25063891171686e-36,73.6759649159774
"ENSG00000119514","GALNT12","protein_coding",-1.59542923770054,5.37173529398497,-14.0592207414293,3.26931468306808e-37,6.5306984140748e-36,73.4859649584124
"ENSG00000138442","WDR12","protein_coding",1.04285206041118,5.52226137771682,14.055324220874,3.39499981436332e-37,6.76353323232435e-36,73.4826379580877
"ENSG00000064300","NGFR","protein_coding",-2.7558853281388,0.612130371602926,-14.0525842006706,3.48625592431304e-37,6.92671384854798e-36,73.6257425193089
"ENSG00000183508","FAM46C","protein_coding",-2.35529847553925,4.36409235157921,-14.0489063103786,3.61260489553825e-37,7.16814320771994e-36,73.3939424280038
"ENSG00000128059","PPAT","protein_coding",1.55802448144792,4.51287021233138,14.0318172997568,4.26226501320117e-37,8.44589465583793e-36,73.3835356187599
"ENSG00000172935","MRGPRF","protein_coding",-2.3957149610777,2.70114942236589,-14.0213270536172,4.71750229942276e-37,9.33548986409134e-36,73.1807677544374
"ENSG00000100292","HMOX1","protein_coding",-1.82545555405665,4.67669995220017,-14.018128140519,4.86574147073597e-37,9.61600267723315e-36,73.092950212226
"ENSG00000178573","MAF","protein_coding",-1.87862439503012,3.96600057332546,-14.0178298587579,4.87979855619362e-37,9.63094197069266e-36,73.1025615493889
"ENSG00000242732","RTL5","protein_coding",-1.9741449761251,0.796692648551815,-14.0091376686504,5.30771007582758e-37,1.0461553024457e-35,73.2404719921276
"ENSG00000019102","VSIG2","protein_coding",-4.55190041202832,3.29855448240828,-14.0050675688703,5.52074758976638e-37,1.08670014310116e-35,73.0021416469732
"ENSG00000133316","WDR74","protein_coding",1.15150428698604,5.16747691755169,13.9945370997263,6.11234483296457e-37,1.20155404660744e-35,72.9326095186405
"ENSG00000131471","AOC3","protein_coding",-2.69833505668137,3.90765112547821,-13.986291862958,6.61934892885204e-37,1.29949655395291e-35,72.7985094518181
"ENSG00000181577","C6orf223","protein_coding",5.48538878660007,4.47299926203066,13.9843871493113,6.7423113048115e-37,1.32188542539572e-35,73.0540758360266
"ENSG00000127334","DYRK2","protein_coding",-1.03609653081832,6.0272437657064,-13.9827318169427,6.85102297074299e-37,1.34142486753438e-35,72.7485970335443
"ENSG00000261236","BOP1","protein_coding",1.81246191052754,6.77781396273538,13.9819942441581,6.90002334820394e-37,1.34923675550236e-35,72.7510315674048
"ENSG00000104059","FAM189A1","protein_coding",-3.56841658169231,0.73696057467221,-13.9788536287125,7.1126119073133e-37,1.38714649592366e-35,72.8581574849133
"ENSG00000148180","GSN","protein_coding",-2.06905310758794,8.20439934978667,-13.9788595415206,7.11220559374294e-37,1.38714649592366e-35,72.7821154326921
"ENSG00000149451","ADAM33","protein_coding",-2.66786725210633,1.01550942416615,-13.9783781710453,7.14536007129163e-37,1.39170206276852e-35,72.8850841503777
"ENSG00000123096","SSPN","protein_coding",-1.93164803753117,2.89850703618528,-13.9756323610628,7.33744689290117e-37,1.42723934181865e-35,72.7438801003622
"ENSG00000163938","GNL3","protein_coding",1.13666667451568,6.72357058239789,13.9752542636006,7.36429750678924e-37,1.43058476599777e-35,72.6739639860853
"ENSG00000006118","TMEM132A","protein_coding",2.39422369956465,5.02656235854061,13.9748611065076,7.39232150831742e-37,1.43414907586755e-35,72.8659542657473
"ENSG00000170075","GPR37L1","protein_coding",-1.76658807894934,0.976874568313009,-13.9735422869764,7.48710520792815e-37,1.44874508344531e-35,72.9016111078831
"ENSG00000151320","AKAP6","protein_coding",-1.9525010913146,1.09191374882928,-13.9689594426003,7.82599758384619e-37,1.51234597376491e-35,72.82957631034
"ENSG00000136160","EDNRB","protein_coding",-1.71698350509892,2.99916409607481,-13.9680086411225,7.8982010834964e-37,1.52431167265083e-35,72.6741174605496
"ENSG00000187837","HIST1H1C","protein_coding",-2.14545029262736,3.66351534963392,-13.9664935776234,8.01462961584677e-37,1.54477035326503e-35,72.61506907593
"ENSG00000186416","NKRF","protein_coding",1.3868819911747,4.02769679443289,13.9660974671799,8.04535085939223e-37,1.54867779789496e-35,72.7878631689984
"ENSG00000186193","SAPCD2","protein_coding",1.94853769705433,5.95017316671842,13.9627434574731,8.31023075202647e-37,1.59759066415741e-35,72.6199586002086
"ENSG00000171659","GPR34","protein_coding",-2.11704914368091,1.44297544918774,-13.9507579780645,9.32985691951526e-37,1.79128418731937e-35,72.6213160470572
"ENSG00000066629","EML1","protein_coding",-2.00053946200904,2.64846162313763,-13.9505503410573,9.34857859380846e-37,1.7925566871595e-35,72.5178900271801
"ENSG00000112425","EPM2A","protein_coding",-1.22084375993446,1.80252832091934,-13.9495881909466,9.4358214605821e-37,1.80694761871767e-35,72.6362879080422
"ENSG00000069535","MAOB","protein_coding",-2.80555759881261,2.15208832946297,-13.9449420871196,9.86866933149983e-37,1.88739892685794e-35,72.4636075625733
"ENSG00000175662","TOM1L2","protein_coding",-1.28581459516095,5.54748192534518,-13.9426123379695,1.00931149476434e-36,1.92783698136561e-35,72.3619406827097
"ENSG00000046889","PREX2","protein_coding",-1.77845215433463,1.0665123493262,-13.9410501979846,1.02464537575961e-36,1.95460666145545e-35,72.5779685521721
"ENSG00000146858","ZC3HAV1L","protein_coding",1.97424556879088,2.72096012905495,13.9223405560282,1.22738809010866e-36,2.33834784981884e-35,72.4609175214665
"ENSG00000198160","MIER1","protein_coding",-1.3654594632783,5.33669187238809,-13.9179588697874,1.28038051007233e-36,2.43617457256637e-35,72.1255835724813
"ENSG00000101146","RAE1","protein_coding",1.32599589056283,5.92134156337332,13.9097681627512,1.38563371142241e-36,2.63305934239782e-35,72.0747439900226
"ENSG00000130766","SESN2","protein_coding",-1.22295941916901,4.59183372972981,-13.9038780958525,1.46661542557983e-36,2.78337693187506e-35,71.9982347227024
"ENSG00000101115","SALL4","protein_coding",4.38866189382429,0.935428097363314,13.8915115092135,1.65232458529921e-36,3.1318101027244e-35,72.1387662269789
"ENSG00000162073","PAQR4","protein_coding",1.74831146853522,4.81994219766285,13.8896932843586,1.68153869211909e-36,3.18311194056056e-35,72.0130873614529
"ENSG00000074416","MGLL","protein_coding",-1.59953697351089,7.27869524042068,-13.8868794165761,1.72776878185866e-36,3.26645266386595e-35,71.8627896173602
"ENSG00000145287","PLAC8","protein_coding",-3.83037136270511,4.81198124397479,-13.8851870176368,1.75618200410924e-36,3.31594008470156e-35,71.8429439549765
"ENSG00000137094","DNAJB5","protein_coding",-1.91245529946737,1.97439623103193,-13.8826502529174,1.79964604765468e-36,3.39368367917783e-35,71.9255264355683
"ENSG00000135083","CCNJL","protein_coding",-1.96288644271707,2.91948062011789,-13.8807741679275,1.83247875049579e-36,3.45120712069233e-35,71.833188861582
"ENSG00000158125","XDH","protein_coding",-2.62601504770991,4.32167407157389,-13.8799240132557,1.84755302584789e-36,3.47518159252758e-35,71.7716627609176
"ENSG00000166508","MCM7","protein_coding",1.27986466998864,7.85695735269001,13.8745770176893,1.94523759739107e-36,3.65428538257673e-35,71.7070775079641
"ENSG00000127955","GNAI1","protein_coding",-1.76077051271368,3.39766480167825,-13.8736823933813,1.96207726264693e-36,3.68125432746238e-35,71.7421177146481
"ENSG00000186007","LEMD1","protein_coding",5.36461661986993,0.381193165891069,13.8691166801691,2.05030936850412e-36,3.84193242224628e-35,71.9245004881306
"ENSG00000075884","ARHGAP15","protein_coding",-1.60611590172065,1.56950472661603,-13.8502133284209,2.45973055738179e-36,4.6032987779688e-35,71.6818242521411
"ENSG00000132341","RAN","protein_coding",1.05251225223757,8.49976982027438,13.8388882505387,2.74307901274121e-36,5.12710178144391e-35,71.3780588829002
"ENSG00000172724","CCL19","protein_coding",-3.25698803500464,0.553102273512328,-13.8251777094465,3.12999372573126e-36,5.84291775853762e-35,71.4211605297384
"ENSG00000112877","CEP72","protein_coding",1.95002480863062,3.27203951210762,13.824836735872,3.1402797834278e-36,5.85474552829773e-35,71.5136478606394
"ENSG00000184575","XPOT","protein_coding",1.29723501024597,6.68257355487844,13.824065058222,3.16368341134746e-36,5.89096928680804e-35,71.2259011470335
"ENSG00000144821","MYH15","protein_coding",-2.11595384601052,0.085150140515464,-13.811157745844,3.58195293977627e-36,6.66144372313223e-35,71.3792579331627
"ENSG00000167747","C19orf48","protein_coding",1.75641790302847,6.61915810416614,13.8076809901593,3.70375761125596e-36,6.87933525238545e-35,71.082549451683
"ENSG00000243646","IL10RB","protein_coding",-1.10269893807358,5.6082486967465,-13.8053182686555,3.78888170397706e-36,7.02863637250913e-35,71.0443310075717
"ENSG00000072415","MPP5","protein_coding",-1.03747982237986,4.97664372072036,-13.7974460030149,4.08683328491504e-36,7.57188036862633e-35,70.9723962015991
"ENSG00000175482","POLD4","protein_coding",-1.11909094917302,4.68239651700143,-13.7969736243189,4.10543734491633e-36,7.59685297457551e-35,70.9727397669148
"ENSG00000088827","SIGLEC1","protein_coding",-2.47702276614409,2.37427422953933,-13.786163354862,4.55504639460555e-36,8.41831641656403e-35,70.9442388163676
"ENSG00000112715","VEGFA","protein_coding",1.45263312262918,7.24130577752409,13.7829806013709,4.69654412763325e-36,8.65823097758459e-35,70.8281400100472
"ENSG00000104907","TRMT1","protein_coding",1.30201836604373,5.54352117740162,13.7825394486867,4.71649954240748e-36,8.6842181636725e-35,70.8799064466082
"ENSG00000106348","IMPDH1","protein_coding",1.54805074392675,6.42989351579671,13.7821154217244,4.73575996340344e-36,8.70886280118682e-35,70.8378718578726
"ENSG00000143995","MEIS1","protein_coding",-2.00105984717451,2.45300576077591,-13.7752155747171,5.06042155638602e-36,9.29437029848247e-35,70.8532021151318
"ENSG00000125775","SDCBP2","protein_coding",-2.66951046609628,5.48680826915099,-13.7689949980085,5.3720996391457e-36,9.85461149151208e-35,70.7169834669171
"ENSG00000101695","RNF125","protein_coding",-1.85117836866718,2.83807097175701,-13.7686005457052,5.39249671448058e-36,9.87980053177147e-35,70.7686073693049
"ENSG00000087586","AURKA","protein_coding",1.55698627391282,5.54221044235656,13.7665000877543,5.50241866121207e-36,1.00687468390723e-34,70.7430633558917
"ENSG00000144381","HSPD1","protein_coding",1.26450390288674,9.26079205388318,13.7640620438661,5.63281190804587e-36,1.02946409495753e-34,70.675454098601
"ENSG00000137767","SQOR","protein_coding",-1.57984309870049,6.46319792597462,-13.7562652694664,6.0708448123808e-36,1.10815347055552e-34,70.592471239223
"ENSG00000079257","LXN","protein_coding",-1.5434767907292,3.78759077574734,-13.755193073531,6.13368121677315e-36,1.1182462853015e-34,70.5956032256693
"ENSG00000149577","SIDT2","protein_coding",-1.0938609089112,5.34231622404631,-13.7484802181263,6.5420994823782e-36,1.19124076815491e-34,70.5009386771501
"ENSG00000185905","C16orf54","protein_coding",-2.34236791194731,0.701425780550136,-13.7463939816955,6.67446916456764e-36,1.21385253935241e-34,70.7172863914261
"ENSG00000172244","C5orf34","protein_coding",1.54987844528153,1.84103529287919,13.7449511304789,6.76757557784851e-36,1.22927702469204e-34,70.7753882869923
"ENSG00000077157","PPP1R12B","protein_coding",-2.33965717787022,5.43363449952465,-13.7283837101291,7.93411605444374e-36,1.4376463100118e-34,70.3232927721248
"ENSG00000065911","MTHFD2","protein_coding",1.4501221470007,6.35225228273567,13.7257082771814,8.14045704633817e-36,1.47323387473534e-34,70.2981017107893
"ENSG00000106628","POLD2","protein_coding",1.26124002179693,7.17554087838817,13.7237791234956,8.29255370922437e-36,1.49892964729419e-34,70.261711864229
"ENSG00000075651","PLD1","protein_coding",-1.34892706447849,4.74712426482115,-13.7221949245502,8.41957015498598e-36,1.52003494320587e-34,70.2551134424183
"ENSG00000165959","CLMN","protein_coding",-1.41054872573554,5.6297573142038,-13.7003711834922,1.0380148897096e-35,1.86943580744541e-34,70.0442459626997
"ENSG00000159176","CSRP1","protein_coding",-1.6245316034102,7.81557621100477,-13.6991244118444,1.05049922046344e-35,1.88962371913946e-34,70.0815645580481
"ENSG00000275718","CCL15","protein_coding",-1.63090568274255,2.15214040628753,-13.6935470328963,1.10820571583221e-35,1.99100910546243e-34,70.1252903224535
"ENSG00000169679","BUB1","protein_coding",1.46713949760015,5.15095257552237,13.6902886625403,1.14337008633633e-35,2.05169871908923e-34,70.0442667403026
"ENSG00000101057","MYBL2","protein_coding",2.08153030729551,6.55897574672855,13.6863633390129,1.18721268336211e-35,2.12779521073678e-34,69.9402172129709
"ENSG00000240771","ARHGEF25","protein_coding",-1.99793447428568,2.23896878936556,-13.6839806670092,1.2146385704021e-35,2.17169757424607e-34,69.9982170438072
"ENSG00000143344","RGL1","protein_coding",-1.49274183252447,3.5369746341392,-13.6840459495485,1.21387878081851e-35,2.17169757424607e-34,69.929313849769
"ENSG00000089351","GRAMD1A","protein_coding",1.51103229615497,6.25452047925345,13.6832270218493,1.22344426467864e-35,2.18480613145383e-34,69.8992240564653
"ENSG00000110934","BIN2","protein_coding",-1.32580470253293,2.68191542557956,-13.6813317717063,1.24587095252766e-35,2.21950712239964e-34,69.9809517720904
"ENSG00000171848","RRM2","protein_coding",1.55411298992602,6.64942789206977,13.6785961720262,1.27896629569808e-35,2.27573090454225e-34,69.8420622178126
"ENSG00000100532","CGRRF1","protein_coding",-1.11081704826396,2.80498217630509,-13.6747547174228,1.32692514663331e-35,2.35823555436438e-34,69.921980416206
"ENSG00000104756","KCTD9","protein_coding",-1.46452761972273,4.45385615629673,-13.6730120783906,1.34926841125335e-35,2.39220770234415e-34,69.7900653002387
"ENSG00000176387","HSD11B2","protein_coding",-2.5609812036718,6.84526238339008,-13.6700475836141,1.38814289296294e-35,2.45819043721585e-34,69.8009926582382
"ENSG00000171428","NAT1","protein_coding",-1.60223790941808,3.23791232385647,-13.6674905049389,1.42257061855229e-35,2.51615056183556e-34,69.7883577851446
"ENSG00000148840","PPRC1","protein_coding",1.06579392437347,5.93536153478486,13.6572401842725,1.56933752851065e-35,2.76913343423628e-34,69.6483749377207
"ENSG00000182199","SHMT2","protein_coding",1.37191027341916,7.33971008017411,13.6531505966681,1.6320222872527e-35,2.87631799544109e-34,69.5878777907166
"ENSG00000120913","PDLIM2","protein_coding",-1.366106979056,3.8517891586185,-13.6506062603678,1.67227498439429e-35,2.94376007347889e-34,69.6009510264852
"ENSG00000164379","FOXQ1","protein_coding",6.14698594122769,4.56323341331807,13.6475862062092,1.72134044029941e-35,3.02653713002584e-34,69.8436704746917
"ENSG00000165480","SKA3","protein_coding",2.05681698251702,4.43475636384579,13.6232468559982,2.172922742966e-35,3.80248652848195e-34,69.531360418739
"ENSG00000114656","KIAA1257","protein_coding",3.24831542619489,1.7325686792807,13.6205817339903,2.22904496816563e-35,3.89609723091403e-34,69.5811042015923
"ENSG00000174600","CMKLR1","protein_coding",-1.99704846053819,2.61021889144455,-13.6186068320301,2.2715626532232e-35,3.96573635407236e-34,69.3500920423679
"ENSG00000080608","PUM3","protein_coding",1.13382600937566,5.47879910796909,13.6164944065192,2.31793643555361e-35,4.04193574679713e-34,69.2877900671502
"ENSG00000184428","TOP1MT","protein_coding",1.73072877309659,5.95165729509223,13.6075138225057,2.52585593171717e-35,4.39415922768919e-34,69.2072167233792
"ENSG00000149658","YTHDF1","protein_coding",1.00995334392458,6.53613528175932,13.6057422396623,2.56901678035996e-35,4.4640054769631e-34,69.1399892903272
"ENSG00000125148","MT2A","protein_coding",-2.67618672468492,5.56917943389482,-13.6036929751807,2.61986074855348e-35,4.54702295258309e-34,69.1417757012914
"ENSG00000179981","TSHZ1","protein_coding",-1.27499286931898,4.70034420207409,-13.59996802352,2.71486275457342e-35,4.70639716354237e-34,69.0911064689498
"ENSG00000142945","KIF2C","protein_coding",1.4564468440601,5.09329741101786,13.5949657654081,2.84786631118154e-35,4.93120028788934e-34,69.1432719256184
"ENSG00000064787","BCAS1","protein_coding",-3.16357221293344,4.7946794465496,-13.5850463314989,3.13112891143379e-35,5.41535504378899e-34,68.9642907698257
"ENSG00000106299","WASL","protein_coding",-1.11931138336101,6.3981096178402,-13.5802528453094,3.27791215643875e-35,5.65602025410189e-34,68.9052448170884
"ENSG00000196544","BORCS6","protein_coding",-1.01973787296248,3.04804245945856,-13.5762672728454,3.40516512789935e-35,5.86876250299118e-34,68.9711890995519
"ENSG00000166402","TUB","protein_coding",-2.3147335944419,0.256680168299043,-13.5750593180472,3.44469710799648e-35,5.92366947955461e-34,69.1156827912484
"ENSG00000068831","RASGRP2","protein_coding",-1.82142309277498,1.46454344414688,-13.575049622447,3.44501625379576e-35,5.92366947955461e-34,69.0535324839144
"ENSG00000155962","CLIC2","protein_coding",-1.73440268392012,2.12391833007534,-13.5717189695512,3.55641283606423e-35,6.10105915001666e-34,68.9605334764593
"ENSG00000171241","SHCBP1","protein_coding",1.53116152268831,3.70762700422042,13.5710984749605,3.57755921112234e-35,6.13024076615668e-34,69.0585300219227
"ENSG00000197361","FBXL22","protein_coding",-1.77335151791718,0.486639954894208,-13.5708220290111,3.5870207748005e-35,6.13935588038025e-34,69.0862070986952
"ENSG00000114455","HHLA2","protein_coding",-3.28326062410711,4.63790487459473,-13.5583905491555,4.03930459082294e-35,6.90548704096627e-34,68.7112709756544
"ENSG00000186185","KIF18B","protein_coding",1.82722514009808,4.35683152335301,13.5499704247353,4.37751339133496e-35,7.47505800534179e-34,68.8270491326349
"ENSG00000169554","ZEB2","protein_coding",-1.93682076057228,3.83814764703712,-13.5360915428377,4.99768633667401e-35,8.50467358004387e-34,68.4989193429259
"ENSG00000109084","TMEM97","protein_coding",1.57306100702795,6.05101646164855,13.5331256680313,5.14117567740831e-35,8.73409224414088e-34,68.4840428118746
"ENSG00000166197","NOLC1","protein_coding",1.08191678440268,7.32481882994796,13.5301875707829,5.28737013732177e-35,8.96675059214911e-34,68.4179728677255
"ENSG00000138074","SLC5A6","protein_coding",1.76978290559067,6.69988078160443,13.5230428929974,5.66040220169452e-35,9.58839787811613e-34,68.3666299353694
"ENSG00000089327","FXYD5","protein_coding",1.94235006620908,6.6034083606196,13.5196977603849,5.84396255268998e-35,9.88803800867248e-34,68.3450217852989
"ENSG00000196620","UGT2B15","protein_coding",-3.58796136792031,0.834441473819466,-13.5139557204756,6.1729917389368e-35,1.04328487519408e-33,68.4139274727942
"ENSG00000171451","DSEL","protein_coding",-2.07889866356154,0.0487831757459177,-13.5035535754499,6.81678883681359e-35,1.14947035425769e-33,68.4600759218186
"ENSG00000249115","HAUS5","protein_coding",1.19262669708988,4.35827067278362,13.4999143946398,7.05748076355656e-35,1.18870431678904e-33,68.294053069756
"ENSG00000135245","HILPDA","protein_coding",2.2680338386515,4.73520838845841,13.4920124838003,7.60967362462884e-35,1.27591156633765e-33,68.2759702554362
"ENSG00000112984","KIF20A","protein_coding",1.58078152978853,4.5407076366325,13.4894740579923,7.79604406306979e-35,1.3056832215008e-33,68.212910178146
"ENSG00000179431","FJX1","protein_coding",2.74680881734141,1.90026924303622,13.4835956191749,8.2452932241775e-35,1.37936496804468e-33,68.2994057790916
"ENSG00000128050","PAICS","protein_coding",1.23571868491724,7.57685500409002,13.4770989191585,8.77186888026593e-35,1.46580203543745e-33,67.9148990745469
"ENSG00000105270","CLIP3","protein_coding",-1.77537048728751,3.06714057084626,-13.4733344805066,9.09219175400292e-35,1.51761786236297e-33,67.9457893810477
"ENSG00000266412","NCOA4","protein_coding",-1.08675090416291,7.40983038012339,-13.472989463831,9.12212683966677e-35,1.52090173248077e-33,67.9079513951965
"ENSG00000173898","SPTBN2","protein_coding",3.03523725721726,4.91791023639464,13.4687555314814,9.49758068039382e-35,1.58172068364941e-33,68.0966768889977
"ENSG00000184828","ZBTB7C","protein_coding",-3.1487280104607,3.60578427296501,-13.4662853424134,9.72370560968896e-35,1.61756189165892e-33,67.8397743198418
"ENSG00000012124","CD22","protein_coding",-2.79625236558288,0.618998452954623,-13.4579489112119,1.05272008881743e-34,1.74926201305515e-33,67.9526529933799
"ENSG00000120158","RCL1","protein_coding",1.00753552083679,3.86678097836773,13.4550730322445,1.08194738749813e-34,1.79581457754728e-33,67.9033909607407
