"","symbol","group","logFC","AveExpr","t","PValue","FDR","B"
"ENSG00000262468","LINC01569","long_non_coding",1.21158423616711,1.48057748020682,8.05937474086545,7.6433241345264e-15,3.08690327852725e-14,22.9181714849271
"ENSG00000273723","AL139089.1","long_non_coding",1.50443112995481,-0.0330064142066392,8.00605764417009,1.11545273825769e-14,4.4551981909069e-14,22.652280919056
"ENSG00000226476","LINC01748","long_non_coding",3.2369438817886,-0.21584637003578,7.97218721264882,1.4168986339294e-14,5.61831769719144e-14,22.4254772615323
"ENSG00000247774","PCED1B-AS1","long_non_coding",-1.20677340123459,1.14535450362864,-7.93312540751309,1.86534391342278e-14,7.33566661840074e-14,21.8912714732378
"ENSG00000261534","AL596244.1","long_non_coding",-1.04420275575261,0.870901411952619,-7.83144453561622,3.79878842224599e-14,1.46020855794943e-13,21.2331852176132
"ENSG00000234432","AC092171.3","long_non_coding",1.17297100765391,1.14849588859457,7.80537786912623,4.55374333570034e-14,1.74137212904413e-13,21.1903282614853
"ENSG00000274993","AC254629.1","long_non_coding",-1.5441443374119,2.89716936681692,-7.79947193137015,4.74437104015999e-14,1.81239864838277e-13,20.6925969809343
"ENSG00000275437","AL121832.3","long_non_coding",1.47307163367412,0.97194567015413,7.72799078406921,7.77974698541787e-14,2.92668552837218e-13,20.6944527849135
"ENSG00000250899","AC125807.2","long_non_coding",1.0606322400851,2.1267482180799,7.70058957839197,9.39551240278673e-14,3.51578603469086e-13,20.3878062777772
"ENSG00000269821","KCNQ1OT1","long_non_coding",1.55661404168206,2.19834086638357,7.69381302077568,9.84364712516966e-14,3.6779061681186e-13,20.3709346441951
"ENSG00000232445","AC006329.1","long_non_coding",2.46638378387159,1.72301443032093,7.69142572911021,1.00064878943842e-13,3.73592351563128e-13,20.4497452827697
"ENSG00000253716","MINCR","long_non_coding",1.17584597286267,2.1405650020759,7.6407703786857,1.41611704220441e-13,5.23694780427988e-13,19.9961131343952
"ENSG00000239911","PRKAG2-AS1","long_non_coding",-1.65267576551411,0.205170949733994,-7.61872189850406,1.64633258918987e-13,6.04756917892744e-13,19.8174932904489
"ENSG00000226696","LENG8-AS1","long_non_coding",1.00548232549484,1.21216482780761,7.58667188577624,2.04816214853389e-13,7.48099047944046e-13,19.6991809989511
"ENSG00000273117","AC144652.1","long_non_coding",1.08596493044838,0.435318930331339,7.5827827695331,2.10306952566048e-13,7.67358288075873e-13,19.7349196396223
"ENSG00000225953","SATB2-AS1","long_non_coding",-1.79352349908452,2.95826213087296,-7.50337412547753,3.60162337967845e-13,1.28945076651193e-12,18.6678866451325
"ENSG00000258837","AL133370.1","long_non_coding",-2.3000841443076,0.618879583090329,-7.44485749168195,5.33965120360998e-13,1.8938576247884e-12,18.5498650492867
"ENSG00000233695","GAS6-AS1","long_non_coding",2.85934524290471,3.00782548941549,7.43717192964098,5.62212468009776e-13,1.98928460273118e-12,18.6880155259708
"ENSG00000224397","SMIM25","long_non_coding",1.34139600101751,1.53891728181272,7.38578232363631,7.92785105558908e-13,2.77465427027016e-12,18.369017586161
"ENSG00000203709","C1orf132","long_non_coding",-1.21152112236997,0.958056046241309,-7.33558467588469,1.10715175035534e-12,3.83864403362969e-12,17.9009632924626
"ENSG00000280693","SH3PXD2A-AS1","long_non_coding",2.44288649087732,1.2162753270553,7.32539038205897,1.18460853537482e-12,4.09856856006666e-12,18.0666384232932
"ENSG00000225855","RUSC1-AS1","long_non_coding",1.15418541409442,2.411821591134,7.21682241830641,2.42351477127011e-12,8.2124682075367e-12,17.1803985439124
"ENSG00000272752","STAG3L5P-PVRIG2P-PILRB","long_non_coding",1.19997981786798,0.954045351246426,7.18591133494868,2.96701796948817e-12,9.98799462724362e-12,17.1110642326997
